,main_speaker,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2014,Megan Phelps-Roper,0.0,1.1666666666666667,1.25,1.75,2.4166666666666665,2.3333333333333335,2.1666666666666665,12.666666666666666,2.6666666666666665,4.083333333333333,2.5,14.916666666666666
2015,Caroline Paul,52.416666666666664,51.916666666666664,50.166666666666664,49.583333333333336,45.25,41.916666666666664,41.75,44.166666666666664,44.25,43.333333333333336,42.0,40.416666666666664
2016,Jude Kelly,67.5,59.0,43.75,48.083333333333336,46.166666666666664,35.0,42.416666666666664,39.75,33.666666666666664,33.166666666666664,27.416666666666668,27.75
2017,Joy Buolamwini,0.0,0.0,0.0,0.6666666666666666,1.4166666666666667,1.5,2.3333333333333335,1.3333333333333333,1.25,1.9166666666666667,0.6666666666666666,4.583333333333333
2018,John Koenig,37.916666666666664,31.166666666666668,28.083333333333332,21.083333333333332,26.5,17.75,16.833333333333332,15.5,17.083333333333332,19.416666666666668,14.666666666666666,17.666666666666668
2019,Caitlin Doughty,0.8333333333333334,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,2.9166666666666665,3.4166666666666665,14.166666666666666,11.916666666666666,10.333333333333334,25.083333333333332
2020,Carrie Nugent,6.75,7.333333333333333,2.8333333333333335,2.9166666666666665,4.416666666666667,1.5833333333333333,1.8333333333333333,2.25,1.4166666666666667,2.0833333333333335,2.4166666666666665,3.6666666666666665
2021,Peggy Orenstein,33.583333333333336,32.833333333333336,24.5,20.666666666666668,16.416666666666668,30.0,21.25,16.75,13.0,7.833333333333333,32.583333333333336,23.833333333333332
2022,Karina Galperin,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.16666666666666666,0.3333333333333333,0.5833333333333334,0.9166666666666666,1.25,0.75,1.5833333333333333,1.1666666666666667,0.9166666666666666
2023, Silk Road Ensemble,16.083333333333332,7.666666666666667,6.666666666666667,10.833333333333334,7.583333333333333,8.166666666666666,5.75,6.25,8.166666666666666,5.916666666666667,14.166666666666666,12.833333333333334
2024,Dan Bell,59.833333333333336,52.833333333333336,61.666666666666664,53.0,54.25,66.5,72.08333333333333,65.0,70.0,68.75,71.5,80.0
2025,Peter Weinstock,7.333333333333333,2.1666666666666665,4.0,2.5833333333333335,2.6666666666666665,2.75,2.0,1.1666666666666667,1.5,1.25,1.1666666666666667,1.1666666666666667
2026,Michele L. Sullivan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5833333333333335,0.0,0.0,0.0,8.083333333333334
2027,Margaret Bourdeaux,0.0,0.0,0.0,15.916666666666666,15.833333333333334,4.583333333333333,0.0,8.666666666666666,5.25,4.5,4.416666666666667,14.416666666666666
2028,Mona Chalabi,5.833333333333333,3.75,9.333333333333334,7.75,8.5,8.083333333333334,8.666666666666666,9.083333333333334,14.333333333333334,23.75,16.916666666666668,27.833333333333332
2029,Ashton Cofer,0.0,0.0,0.0,0.4166666666666667,0.3333333333333333,0.4166666666666667,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,2.0
2030,Katie Hinde,2.1666666666666665,6.333333333333333,7.25,6.833333333333333,8.0,3.25,3.5833333333333335,5.75,7.5,5.0,5.833333333333333,9.75
2031,Michael Botticelli,25.0,18.916666666666668,16.833333333333332,14.666666666666666,13.416666666666666,11.416666666666666,10.0,10.583333333333334,21.666666666666668,27.833333333333332,16.75,11.916666666666666
2032,Moshe Szyf,20.333333333333332,35.416666666666664,22.333333333333332,11.083333333333334,16.75,7.25,13.416666666666666,9.666666666666666,11.75,6.083333333333333,8.583333333333334,11.166666666666666
2033,Sō Percussion,0.0,0.0,0.0,0.0,1.4166666666666667,0.0,0.8333333333333334,1.8333333333333333,1.1666666666666667,2.5833333333333335,1.5,1.4166666666666667
2034,Emtithal Mahmoud,0.0,0.0,0.0,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.4166666666666667
2035,Casey Brown,31.166666666666668,22.833333333333332,25.5,27.083333333333332,27.0,39.083333333333336,23.0,23.166666666666668,23.583333333333332,24.166666666666668,26.0,25.333333333333332
2036,"Gretchen Carlson, David Brooks",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,Katie Bouman,0.0,2.6666666666666665,1.8333333333333333,1.5,1.1666666666666667,1.75,1.9166666666666667,1.5,2.5,2.0833333333333335,4.166666666666667,19.833333333333332
2038,Sebastián Bortnik,0.0,0.0,1.6666666666666667,2.9166666666666665,2.0,2.4166666666666665,1.8333333333333333,2.0,0.0,0.4166666666666667,1.25,1.6666666666666667
2039,David R. Williams,52.333333333333336,44.333333333333336,32.25,31.083333333333332,28.5,22.0,19.583333333333332,15.166666666666666,13.333333333333334,12.75,11.5,11.25
2040,Giorgia Lupi,14.666666666666666,4.833333333333333,18.0,22.75,25.333333333333332,13.416666666666666,12.083333333333334,20.0,21.333333333333332,19.25,24.75,43.166666666666664
2041,Ari Wallach,8.333333333333334,5.166666666666667,19.5,22.416666666666668,21.666666666666668,10.5,11.666666666666666,14.75,7.0,8.25,12.75,22.916666666666668
2042,Jonathan Marks,14.916666666666666,12.25,12.833333333333334,11.416666666666666,11.5,10.916666666666666,10.333333333333334,9.0,8.0,7.333333333333333,5.666666666666667,5.5
2043,Todd Scott,80.41666666666667,66.58333333333333,65.25,50.583333333333336,50.666666666666664,45.916666666666664,48.25,44.666666666666664,48.833333333333336,37.75,34.083333333333336,28.5
2044,Zubaida Bai,0.0,1.6666666666666667,0.0,3.0833333333333335,3.0833333333333335,0.5,2.25,3.75,3.0,1.0,3.5833333333333335,4.416666666666667
2045,Siamak Hariri,21.833333333333332,14.083333333333334,7.0,12.416666666666666,3.75,4.583333333333333,3.6666666666666665,3.4166666666666665,3.0833333333333335,3.1666666666666665,4.833333333333333,7.5
2046,Natasha Hurley-Walker,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,Amy Green,10.333333333333334,12.0,15.416666666666666,18.916666666666668,17.666666666666668,21.416666666666668,31.916666666666668,31.416666666666668,19.333333333333332,16.916666666666668,13.5,11.5
2048,David Casarett,11.0,4.916666666666667,4.833333333333333,2.5833333333333335,2.75,2.5,2.25,1.8333333333333333,1.75,3.6666666666666665,2.5,3.6666666666666665
2049,"Curtis ""Wall Street"" Carroll",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4166666666666667,19.75
2050,Stephanie Busari,5.583333333333333,1.4166666666666667,2.1666666666666665,0.0,1.1666666666666667,0.5,0.3333333333333333,3.4166666666666665,1.8333333333333333,1.5,4.166666666666667,4.0
2051,Siddhartha Roy,12.583333333333334,15.916666666666666,13.583333333333334,13.416666666666666,13.833333333333334,13.75,24.666666666666668,23.916666666666668,20.0,13.5,14.166666666666666,18.166666666666668
2052,His Holiness Pope Francis,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,20.416666666666668,25.583333333333332,33.416666666666664,19.333333333333332,21.5
2053,Serena Williams and Gayle King,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2054,Lisa Genova,4.75,3.9166666666666665,4.333333333333333,16.25,12.666666666666666,22.833333333333332,20.833333333333332,17.75,17.083333333333332,52.666666666666664,20.833333333333332,18.666666666666668
2055,Deborah Lipstadt,16.416666666666668,9.833333333333334,9.166666666666666,7.333333333333333,4.5,7.166666666666667,4.083333333333333,4.083333333333333,3.5833333333333335,3.5,15.0,33.583333333333336
2056,Laura Galante,11.083333333333334,11.583333333333334,14.583333333333334,15.0,11.083333333333334,9.666666666666666,7.5,7.833333333333333,11.416666666666666,9.0,8.75,14.666666666666666
2057,Karim Abouelnaga,0.0,0.0,0.0,0.0,0.5,1.1666666666666667,1.6666666666666667,2.1666666666666665,2.4166666666666665,2.75,3.6666666666666665,20.916666666666668
2058,Carolyn Jones,13.25,11.416666666666666,9.75,9.166666666666666,8.166666666666666,8.416666666666666,9.083333333333334,9.833333333333334,11.166666666666666,10.083333333333334,8.583333333333334,7.583333333333333
2059,Jorge Drexler,55.333333333333336,56.833333333333336,49.666666666666664,43.416666666666664,65.25,56.833333333333336,48.333333333333336,38.083333333333336,38.916666666666664,29.166666666666668,17.5,21.416666666666668
2060,Kate Stafford,1.25,1.0,0.75,0.9166666666666666,0.75,0.75,0.6666666666666666,0.75,0.8333333333333334,0.5833333333333334,0.16666666666666666,0.0
2061,Shah Rukh Khan,84.0,62.5,65.08333333333333,51.166666666666664,35.75,42.75,39.75,36.083333333333336,43.333333333333336,43.416666666666664,53.666666666666664,49.5
2062,Stuart Russell,76.58333333333333,61.75,56.916666666666664,48.416666666666664,45.583333333333336,41.666666666666664,41.25,41.333333333333336,41.0,39.416666666666664,33.666666666666664,38.75
2063,Lucy Kalanithi,0.0,1.5,0.6666666666666666,0.5,0.5833333333333334,0.8333333333333334,0.3333333333333333,0.5,1.3333333333333333,3.9166666666666665,22.583333333333332,16.583333333333332
2064,Ted Halstead,29.25,19.583333333333332,8.916666666666666,11.583333333333334,7.583333333333333,6.666666666666667,4.25,4.583333333333333,4.333333333333333,4.666666666666667,6.083333333333333,13.0
2065,Wendy Troxel,0.0,0.0,4.5,5.833333333333333,1.6666666666666667,2.5,1.0,3.0,1.0833333333333333,1.5,1.6666666666666667,8.416666666666666
2066,T. Morgan Dixon and Vanessa Garrison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,Rutger Bregman,0.0,2.25,2.1666666666666665,0.0,0.75,2.25,5.25,8.166666666666666,20.416666666666668,17.916666666666668,12.083333333333334,41.583333333333336
2068,Sitawa Wafula,0.0,0.0,0.0,0.0,1.5,5.833333333333333,7.416666666666667,5.0,14.75,7.916666666666667,4.75,6.666666666666667
2069,Anthony D. Romero,25.833333333333332,27.666666666666668,17.25,12.166666666666666,9.166666666666666,4.5,2.5,5.166666666666667,4.833333333333333,1.4166666666666667,5.833333333333333,7.583333333333333
2070,Nina Fedoroff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071, OK Go,33.416666666666664,16.833333333333332,8.333333333333334,6.666666666666667,17.833333333333332,10.25,10.25,7.0,12.25,12.333333333333334,10.833333333333334,9.833333333333334
2072,Triona McGrath,0.25,0.4166666666666667,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
2073,Garry Kasparov,34.416666666666664,45.75,31.333333333333332,31.166666666666668,31.416666666666668,36.666666666666664,47.25,43.25,42.583333333333336,43.083333333333336,40.666666666666664,47.083333333333336
2074,Marlon Peterson,8.0,8.5,6.0,6.416666666666667,7.166666666666667,5.833333333333333,4.916666666666667,5.916666666666667,3.75,16.25,4.583333333333333,9.083333333333334
2075,Raj Panjabi,14.833333333333334,7.666666666666667,14.416666666666666,14.583333333333334,31.75,32.083333333333336,21.666666666666668,22.833333333333332,31.416666666666668,39.916666666666664,55.833333333333336,74.58333333333333
2076,Rhiannon Giddens,0.6666666666666666,0.75,1.0,1.0,1.3333333333333333,1.0,1.1666666666666667,2.1666666666666665,6.416666666666667,27.0,23.583333333333332,28.25
2077,Michael Bierut,3.0833333333333335,2.9166666666666665,2.6666666666666665,2.8333333333333335,3.0833333333333335,2.5833333333333335,2.25,2.4166666666666665,2.5,3.5833333333333335,3.9166666666666665,3.9166666666666665
2078,Michael Patrick Lynch,1.3333333333333333,1.1666666666666667,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.5833333333333334,0.3333333333333333,0.4166666666666667,0.4166666666666667,0.25,0.6666666666666666
2079,Justin Davidson,4.833333333333333,3.8333333333333335,3.8333333333333335,4.166666666666667,4.166666666666667,4.333333333333333,4.166666666666667,4.583333333333333,4.25,19.0,5.75,4.5
2080,Carina Morillo,8.333333333333334,0.0,3.1666666666666665,2.4166666666666665,3.4166666666666665,6.5,4.166666666666667,1.75,2.25,2.6666666666666665,5.333333333333333,3.75
2081,Mehdi Ordikhani-Seyedlar,0.0,0.0,0.0,0.0,0.0,1.4166666666666667,0.0,0.8333333333333334,0.0,0.0,0.0,13.75
2082,Anne Lamott,55.916666666666664,44.25,36.333333333333336,31.25,36.083333333333336,26.25,43.833333333333336,41.916666666666664,39.75,38.75,27.0,30.25
2083,Richard Browning,6.333333333333333,5.5,5.25,4.25,3.5,3.3333333333333335,3.25,2.4166666666666665,2.5833333333333335,2.4166666666666665,2.1666666666666665,8.666666666666666
2084,Katrina Spade,4.25,1.5,1.5833333333333333,2.1666666666666665,1.5,2.8333333333333335,2.6666666666666665,2.25,3.0,3.4166666666666665,3.0,4.166666666666667
2085,Sharon Terry,53.75,40.75,36.583333333333336,44.5,41.083333333333336,30.75,29.583333333333332,23.083333333333332,24.833333333333332,21.833333333333332,25.916666666666668,25.75
2086, Sofi Tukker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,24.666666666666668,39.916666666666664
2087,Jim Yong Kim,2.3333333333333335,1.25,1.1666666666666667,3.25,1.0833333333333333,1.25,13.5,5.083333333333333,4.916666666666667,4.333333333333333,4.666666666666667,3.9166666666666665
2088,Anab Jain,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,David Miliband,4.583333333333333,9.666666666666666,9.0,9.75,25.5,6.666666666666667,4.916666666666667,7.083333333333333,5.333333333333333,16.5,4.083333333333333,3.1666666666666665
2090,Sinéad Burke,0.0,0.0,0.0,4.916666666666667,0.0,4.166666666666667,1.0833333333333333,1.6666666666666667,2.3333333333333335,0.0,4.75,4.166666666666667
2091,Cheyenne Cochrane,8.333333333333334,0.0,3.25,2.0833333333333335,1.75,2.9166666666666665,4.25,1.6666666666666667,0.8333333333333334,3.8333333333333335,3.4166666666666665,14.75
2092,Luma Mufleh,3.0,35.333333333333336,12.666666666666666,15.166666666666666,13.0,20.0,10.583333333333334,7.166666666666667,5.916666666666667,6.833333333333333,10.916666666666666,12.666666666666666
2093,Rabbi Lord Jonathan Sacks,2.5,0.0,1.3333333333333333,3.75,5.0,5.25,7.333333333333333,7.666666666666667,8.833333333333334,9.5,6.666666666666667,11.083333333333334
2094,Jorge Ramos,3.9166666666666665,3.8333333333333335,4.333333333333333,5.166666666666667,5.25,8.5,7.75,6.5,6.916666666666667,18.083333333333332,8.833333333333334,7.083333333333333
2095,Liz Hajek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2096,Adam Alter,23.0,15.416666666666666,18.5,13.833333333333334,17.25,15.0,14.25,18.5,16.5,18.583333333333332,17.166666666666668,39.583333333333336
2097,Kate Marvel,19.583333333333332,15.666666666666666,10.083333333333334,13.583333333333334,8.666666666666666,12.666666666666666,23.833333333333332,26.083333333333332,46.916666666666664,61.666666666666664,51.25,41.166666666666664
2098,Anil Seth,25.333333333333332,26.5,16.666666666666668,16.333333333333332,15.416666666666666,11.416666666666666,10.5,11.166666666666666,10.25,13.916666666666666,10.333333333333334,42.75
2099,Tricia Wang,4.166666666666667,10.25,8.0,4.416666666666667,7.083333333333333,5.25,6.583333333333333,5.75,4.583333333333333,3.4166666666666665,4.333333333333333,8.75
2100,Susan Robinson,5.75,5.916666666666667,4.666666666666667,5.75,4.166666666666667,3.6666666666666665,3.75,3.25,3.1666666666666665,2.9166666666666665,2.5833333333333335,2.4166666666666665
2101,Grace Kim,9.333333333333334,8.916666666666666,23.083333333333332,18.25,17.083333333333332,15.333333333333334,13.416666666666666,12.5,13.333333333333334,13.5,16.416666666666668,14.5
2102,Jimmy Lin,24.5,37.75,38.25,33.666666666666664,35.75,29.0,33.75,28.0,32.166666666666664,28.083333333333332,22.25,14.666666666666666
2103,Jennifer Pluznick,0.0,0.0,0.0,0.25,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666
2104,Marc Raibert,10.916666666666666,3.3333333333333335,10.666666666666666,7.083333333333333,4.916666666666667,4.916666666666667,6.166666666666667,6.583333333333333,4.583333333333333,5.833333333333333,7.083333333333333,8.416666666666666
2105,Titus Kaphar,20.333333333333332,13.0,11.25,14.083333333333334,7.666666666666667,7.916666666666667,4.666666666666667,7.083333333333333,5.166666666666667,20.25,10.583333333333334,31.416666666666668
2106,Ingrid Betancourt,1.0,3.75,14.083333333333334,4.583333333333333,8.166666666666666,2.8333333333333335,1.5833333333333333,1.0833333333333333,1.0,1.0,1.0,0.16666666666666666
2107,Françoise Mouly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2108,Joseph Redmon,5.083333333333333,6.083333333333333,4.666666666666667,0.8333333333333334,3.3333333333333335,2.8333333333333335,3.75,2.1666666666666665,2.5833333333333335,3.0,4.75,10.0
2109,Tom Gruber,48.666666666666664,28.0,25.833333333333332,22.916666666666668,16.75,23.75,18.75,16.916666666666668,16.666666666666668,13.0,14.666666666666666,20.25
2110,Anjan Chatterjee,27.5,26.416666666666668,24.75,24.666666666666668,17.083333333333332,18.75,21.5,24.083333333333332,19.666666666666668,18.416666666666668,15.333333333333334,17.666666666666668
2111,Ashton Applewhite,14.083333333333334,4.333333333333333,7.916666666666667,3.3333333333333335,5.25,7.583333333333333,4.416666666666667,4.75,4.666666666666667,5.083333333333333,8.833333333333334,16.5
2112,David Baron,53.0,47.333333333333336,51.75,50.25,41.333333333333336,39.0,41.416666666666664,33.333333333333336,32.166666666666664,31.166666666666668,31.916666666666668,27.166666666666668
2113,Jon Boogz and Lil Buck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2114,Anne Madden,64.58333333333333,52.166666666666664,37.916666666666664,38.75,37.333333333333336,30.416666666666668,35.416666666666664,32.166666666666664,29.75,26.25,23.666666666666668,23.916666666666668
2115,Damon Davis,43.083333333333336,50.416666666666664,33.75,33.5,34.833333333333336,43.416666666666664,45.25,41.166666666666664,43.166666666666664,41.583333333333336,40.083333333333336,36.0
2116,Manoush Zomorodi,9.083333333333334,7.25,3.5,4.583333333333333,0.0,1.5,1.9166666666666667,4.416666666666667,8.416666666666666,20.0,22.5,27.75
2117,Ronald Sullivan,52.583333333333336,39.0,31.416666666666668,24.0,29.083333333333332,20.166666666666668,19.75,18.416666666666668,17.666666666666668,16.666666666666668,20.75,23.833333333333332
2118,Jack Conte,17.666666666666668,14.25,31.083333333333332,44.833333333333336,50.166666666666664,42.083333333333336,19.166666666666668,43.583333333333336,26.5,19.666666666666668,19.416666666666668,22.083333333333332
2119,Peter Calthorpe,15.5,10.833333333333334,9.166666666666666,6.666666666666667,5.5,4.916666666666667,4.666666666666667,4.25,2.9166666666666665,3.0,2.75,3.4166666666666665
2120,Richard J. Berry,4.166666666666667,5.083333333333333,5.583333333333333,4.25,3.5833333333333335,3.8333333333333335,2.8333333333333335,2.75,1.5833333333333333,1.75,1.4166666666666667,1.5833333333333333
